gender_male,height,weight,age,bmi,bsa,front_shoulder_width_px_ratio,front_chest_width_px_ratio,front_waist_width_px_ratio,front_hip_width_px_ratio,front_arm_length_px_ratio,front_torso_length_px_ratio,front_leg_length_px_ratio,side_chest_depth_px_ratio,side_waist_depth_px_ratio,side_hip_depth_px_ratio,side_thigh_depth_px_ratio,side_neck_depth_px_ratio,target_chest,target_waist,target_hip,target_shoulderWidth,target_neck,target_upperArm,target_armLength,target_wrist,target_thigh,target_inseam,target_outseam,target_torsoLength,target_height
1,178.8,92.6,32,28.99,2.145,0.24983,0.18748,0.20993,0.2033,0.31005,0.35703,0.57312,0.15936,0.13691,0.16634,0.04603,0.06758,108.4,105.6,106.9,46.0,43.4,31.6,57.1,18.2,28.0,77.8,105.5,65.7,178.8
1,184.4,69.3,23,20.37,1.884,0.26106,0.17126,0.18464,0.18647,0.3329,0.38334,0.61536,0.14557,0.12042,0.15257,0.03761,0.07009,99.2,93.0,98.2,48.1,45.1,26.0,61.4,19.3,22.9,83.7,113.4,70.7,184.4
1,182.6,106.3,69,31.86,2.322,0.25306,0.19299,0.19411,0.20922,0.31034,0.35737,0.57367,0.16404,0.12659,0.17118,0.04326,0.06868,113.8,99.5,112.2,47.5,45.0,29.9,58.2,18.7,26.8,79.4,107.7,67.1,182.6
1,164.4,76.6,26,28.34,1.87,0.25828,0.18434,0.19013,0.19938,0.32372,0.37277,0.59839,0.15669,0.124,0.16313,0.04,0.06968,95.1,85.3,93.5,42.4,39.9,26.5,53.2,16.9,21.7,72.5,98.3,61.2,164.4
1,156.3,72.1,54,29.48,1.769,0.26111,0.18573,0.20658,0.20039,0.32758,0.37721,0.60552,0.15787,0.13473,0.16396,0.04338,0.07043,91.2,88.2,89.5,40.8,38.4,28.3,51.2,16.2,22.4,69.8,94.7,59.0,156.3
1,182.5,77.8,37,23.35,1.986,0.27101,0.17981,0.19649,0.19552,0.34225,0.3941,0.63264,0.15283,0.12815,0.15997,0.04117,0.07296,102.5,97.4,101.3,49.2,46.2,27.9,62.1,19.6,24.7,84.7,114.8,71.5,182.5
1,165.2,66.8,51,24.47,1.751,0.25793,0.18414,0.20274,0.19965,0.3271,0.37666,0.60463,0.15652,0.13222,0.16335,0.04261,0.06936,94.4,90.4,93.0,42.1,39.5,27.5,53.4,16.8,23.0,72.8,98.6,61.4,165.2
1,173.8,61.0,55,20.19,1.716,0.26166,0.17905,0.17957,0.1948,0.33527,0.38607,0.61974,0.15219,0.11711,0.15938,0.0373,0.07016,96.3,83.9,95.2,44.8,41.9,24.3,57.4,18.0,21.1,78.2,106.1,66.1,173.8
1,166.7,64.3,43,23.13,1.726,0.25596,0.1656,0.18461,0.17973,0.32577,0.37512,0.60217,0.14076,0.1204,0.14706,0.03696,0.06876,88.9,86.2,87.7,43.7,41.0,25.9,55.7,17.5,20.9,75.9,102.9,64.1,166.7
1,162.0,70.7,35,26.95,1.784,0.26936,0.19118,0.19758,0.20686,0.3395,0.39094,0.62756,0.16251,0.12886,0.16925,0.04283,0.07256,97.4,87.5,95.8,43.7,41.1,27.2,55.0,17.4,23.0,75.1,101.7,63.4,162.0
1,179.6,98.0,45,30.4,2.211,0.27964,0.21525,0.2184,0.23332,0.34524,0.39755,0.63818,0.18296,0.14243,0.1909,0.05057,0.07575,117.9,104.0,116.2,48.7,46.1,31.2,60.2,19.2,29.1,82.1,111.2,69.3,179.6
1,181.2,69.6,68,21.2,1.872,0.26535,0.18578,0.19422,0.20215,0.33782,0.38901,0.62446,0.15791,0.12666,0.1654,0.04196,0.07128,105.6,96.0,104.4,48.0,45.0,27.2,61.1,19.2,25.1,83.3,112.9,70.4,181.2
1,171.2,69.4,26,23.69,1.817,0.26148,0.18088,0.18143,0.19637,0.33152,0.38175,0.61281,0.15375,0.11832,0.16067,0.03851,0.07032,98.5,85.9,97.2,45.3,42.5,25.5,57.5,18.1,22.1,78.4,106.2,66.2,171.2
1,156.1,59.6,49,24.47,1.607,0.25252,0.18234,0.18659,0.19743,0.32163,0.37037,0.59454,0.15499,0.12169,0.16153,0.03917,0.06782,89.5,79.6,88.1,39.5,37.0,25.1,50.3,15.8,20.2,68.5,92.9,57.9,156.1
1,171.4,59.6,23,20.3,1.685,0.25776,0.17602,0.1761,0.19145,0.33046,0.38053,0.61085,0.14962,0.11485,0.15664,0.03666,0.0691,95.3,82.9,94.3,44.4,41.6,24.2,57.0,17.9,20.9,77.7,105.3,65.6,171.4
1,178.4,87.1,31,27.35,2.078,0.26414,0.18818,0.1951,0.20418,0.32968,0.37963,0.60941,0.15995,0.12724,0.16705,0.04266,0.07134,107.4,96.8,105.9,48.0,45.2,28.7,59.9,19.0,25.6,81.7,110.7,69.0,178.4
1,164.4,60.7,45,22.45,1.665,0.25682,0.18353,0.19261,0.19922,0.32791,0.37759,0.60613,0.156,0.12562,0.163,0.04055,0.06893,93.6,85.4,92.3,41.7,39.0,25.8,53.2,16.7,21.8,72.6,98.4,61.3,164.4
1,176.9,76.0,41,24.31,1.933,0.26073,0.18305,0.18062,0.19882,0.32903,0.37889,0.60821,0.15559,0.11779,0.16267,0.03813,0.07021,100.8,86.5,99.6,45.7,43.0,25.4,57.7,18.2,22.1,78.7,106.6,66.4,176.9
1,175.4,71.9,30,23.39,1.872,0.25119,0.18997,0.19378,0.20638,0.3182,0.36641,0.58819,0.16147,0.12638,0.16885,0.04304,0.06757,106.8,94.7,105.5,45.0,42.2,27.8,56.9,18.0,25.5,77.7,105.3,65.6,175.4
1,179.8,71.9,60,22.23,1.895,0.26364,0.17507,0.17881,0.1904,0.33463,0.38533,0.61856,0.14881,0.11662,0.15578,0.03695,0.07088,99.1,88.0,97.9,47.5,44.6,25.2,60.3,19.0,22.0,82.2,111.4,69.4,179.8
1,176.4,77.8,29,25.0,1.952,0.25946,0.18954,0.18922,0.20579,0.32674,0.37625,0.60398,0.1611,0.1234,0.16837,0.04146,0.06991,105.9,92.0,104.6,46.2,43.4,27.1,58.1,18.4,24.4,79.3,107.5,66.9,176.4
1,168.2,68.6,68,24.23,1.79,0.25249,0.1796,0.19438,0.19484,0.32001,0.36849,0.59153,0.15266,0.12677,0.15941,0.04131,0.06791,97.2,91.5,95.9,43.5,40.9,27.6,55.2,17.4,23.5,75.2,101.9,63.5,168.2
1,184.5,80.6,36,23.67,2.032,0.24971,0.19292,0.19027,0.2098,0.31472,0.3624,0.58175,0.16398,0.12409,0.17166,0.04291,0.06726,114.2,98.0,112.9,47.1,44.3,28.0,59.3,18.8,26.7,80.9,109.6,68.3,184.5
1,174.3,68.2,38,22.44,1.817,0.25428,0.18129,0.1859,0.19702,0.3233,0.37228,0.59761,0.1541,0.12124,0.1612,0.03988,0.06833,101.2,90.2,100.0,45.2,42.4,26.4,57.4,18.1,23.4,78.3,106.2,66.1,174.3
1,175.3,80.7,44,26.26,1.982,0.2598,0.18662,0.18642,0.20247,0.32597,0.37536,0.60255,0.15862,0.12158,0.16565,0.04003,0.07007,102.9,89.3,101.5,45.6,42.9,26.6,57.2,18.1,23.2,78.0,105.7,65.9,175.3
1,168.5,91.1,36,32.07,2.065,0.26648,0.19331,0.19734,0.20886,0.32933,0.37923,0.60876,0.16432,0.1287,0.17088,0.04298,0.07217,103.0,91.5,101.2,45.2,42.7,28.5,55.9,17.8,24.1,76.2,103.3,64.3,168.5
1,172.2,75.8,41,25.56,1.904,0.25233,0.18475,0.19796,0.2004,0.31782,0.36597,0.58748,0.15704,0.12911,0.16397,0.04262,0.06798,101.4,94.5,100.0,44.1,41.5,28.3,55.5,17.6,24.6,75.7,102.6,63.9,172.2
1,168.9,82.9,43,29.06,1.972,0.26392,0.18411,0.19482,0.19923,0.32923,0.37911,0.60857,0.15649,0.12705,0.16301,0.04121,0.07129,98.2,90.4,96.7,44.8,42.3,27.8,55.9,17.8,23.1,76.3,103.4,64.4,168.9
1,174.2,61.7,62,20.32,1.727,0.2583,0.17758,0.18053,0.19319,0.33077,0.38089,0.61142,0.15094,0.11773,0.15807,0.03738,0.06927,96.1,85.0,95.1,44.5,41.7,24.5,57.0,17.9,21.3,77.7,105.3,65.6,174.2
1,188.3,90.9,45,25.63,2.181,0.25891,0.18096,0.20596,0.19679,0.32348,0.37249,0.59794,0.15382,0.13432,0.16101,0.04337,0.06991,106.5,105.4,105.3,48.5,45.7,30.2,60.6,19.2,26.9,82.6,112.0,69.8,188.3
1,165.2,57.9,63,21.23,1.631,0.25447,0.17738,0.17737,0.19271,0.32607,0.37547,0.60273,0.15077,0.11568,0.15768,0.03642,0.06823,90.7,78.9,89.6,41.4,38.8,23.6,53.1,16.6,19.6,72.4,98.1,61.1,165.2
1,163.4,53.5,35,20.05,1.559,0.24949,0.17766,0.18075,0.19313,0.32113,0.36978,0.5936,0.15101,0.11788,0.15802,0.03777,0.06681,91.5,81.0,90.4,40.9,38.2,24.3,52.7,16.5,20.5,71.8,97.3,60.6,163.4
1,186.5,77.9,61,22.4,2.01,0.26606,0.19097,0.19424,0.20783,0.33654,0.38753,0.62208,0.16233,0.12668,0.17005,0.04213,0.0716,109.3,96.7,108.1,48.5,45.5,27.2,61.3,19.4,25.4,83.6,113.3,70.6,186.5
1,173.9,90.5,53,29.93,2.091,0.26806,0.18348,0.20488,0.19869,0.33253,0.38291,0.61467,0.15596,0.13362,0.16256,0.04297,0.07252,99.7,96.8,98.2,46.4,43.8,29.5,57.5,18.3,24.6,78.5,106.4,66.3,173.9
1,170.5,83.9,59,28.86,1.993,0.26408,0.1896,0.19502,0.20527,0.32935,0.37925,0.60879,0.16116,0.12719,0.16794,0.04224,0.07134,102.3,91.5,100.7,45.4,42.8,28.0,56.6,18.0,24.0,77.1,104.6,65.1,170.5
1,183.3,87.2,46,25.96,2.107,0.26578,0.19328,0.19261,0.20999,0.33249,0.38287,0.61461,0.16429,0.12562,0.17181,0.04256,0.07174,111.1,96.3,109.8,48.6,45.8,28.0,60.9,19.3,25.8,83.0,112.5,70.1,183.3
1,171.0,58.1,34,19.89,1.661,0.24836,0.17443,0.16951,0.18976,0.31891,0.36723,0.5895,0.14827,0.11055,0.15526,0.03543,0.06655,95.5,80.7,94.4,43.3,40.5,23.5,55.6,17.4,20.4,75.8,102.7,64.0,171.0
1,189.2,87.0,21,24.3,2.138,0.26732,0.18382,0.19718,0.2,0.33544,0.38626,0.62005,0.15625,0.1286,0.16363,0.04239,0.0721,109.8,102.4,108.6,50.8,47.8,29.0,63.8,20.2,26.6,86.9,117.9,73.4,189.2
1,180.6,85.4,61,26.19,2.07,0.263,0.18853,0.19282,0.20473,0.32919,0.37907,0.6085,0.16025,0.12575,0.1675,0.04161,0.07098,106.3,94.5,104.9,47.2,44.5,27.7,59.1,18.7,24.7,80.5,109.2,68.0,180.6
1,171.8,75.9,62,25.7,1.903,0.26686,0.18602,0.20316,0.20176,0.33603,0.38694,0.62114,0.15811,0.13249,0.16507,0.04317,0.0719,99.5,94.5,98.1,45.4,42.7,28.3,57.2,18.1,24.3,78.0,105.8,65.9,171.8
1,191.7,69.7,46,18.98,1.927,0.25576,0.17567,0.1796,0.19148,0.32689,0.37642,0.60426,0.14932,0.11713,0.15666,0.03762,0.06863,106.4,94.6,105.5,49.3,46.2,25.6,63.0,19.8,24.0,86.0,116.5,72.6,191.7
1,171.0,64.0,21,21.9,1.743,0.27135,0.19004,0.18449,0.2065,0.34611,0.39855,0.63979,0.16153,0.12032,0.16896,0.0392,0.07285,98.0,82.8,96.9,44.6,41.8,24.4,56.8,17.9,21.3,77.5,105.1,65.5,171.0
1,181.1,81.3,27,24.79,2.022,0.26064,0.20008,0.1914,0.21741,0.32774,0.37739,0.60582,0.17007,0.12482,0.17788,0.04358,0.07026,114.1,94.9,112.7,47.3,44.5,27.6,59.5,18.8,26.2,81.1,110.0,68.5,181.1
1,177.7,85.7,42,27.12,2.057,0.25948,0.18163,0.19018,0.19707,0.32422,0.37335,0.59932,0.15439,0.12403,0.16124,0.04076,0.07006,104.0,94.7,102.6,47.3,44.6,28.1,59.1,18.8,24.6,80.6,109.3,68.1,177.7
1,185.3,61.8,48,18.0,1.783,0.26131,0.17929,0.18951,0.19541,0.33596,0.38686,0.62101,0.1524,0.12359,0.15988,0.03957,0.07,102.5,94.2,101.5,47.5,44.5,25.8,61.1,19.1,23.8,83.4,113.0,70.4,185.3
1,187.2,85.6,20,24.43,2.11,0.26958,0.18952,0.19309,0.20614,0.33843,0.3897,0.62557,0.16109,0.12593,0.16866,0.04199,0.0727,110.5,97.9,109.2,50.0,47.1,27.9,62.8,19.9,25.8,85.6,116.1,72.3,187.2
1,175.7,79.0,64,25.57,1.963,0.25907,0.18463,0.19289,0.20039,0.32572,0.37508,0.6021,0.15694,0.1258,0.16396,0.04103,0.06983,101.6,92.3,100.2,45.4,42.7,27.3,57.0,18.1,23.8,77.8,105.4,65.7,175.7
1,169.8,82.0,19,28.43,1.967,0.25302,0.19595,0.2093,0.21216,0.3161,0.36399,0.5843,0.16656,0.1365,0.17359,0.04645,0.06832,105.3,97.8,103.6,43.3,40.8,29.9,54.1,17.2,26.3,73.7,99.9,62.3,169.8
1,178.9,88.9,42,27.77,2.102,0.26122,0.17919,0.20537,0.19441,0.32549,0.3748,0.60165,0.15231,0.13394,0.15906,0.0426,0.07059,100.1,99.8,98.8,46.5,43.8,29.6,57.9,18.4,25.1,79.0,107.0,66.7,178.9
1,170.4,79.3,66,27.31,1.938,0.27543,0.19101,0.21534,0.20695,0.34524,0.39755,0.63817,0.16236,0.14044,0.16932,0.04598,0.07431,99.8,97.9,98.3,45.8,43.2,29.7,57.4,18.2,25.3,78.3,106.2,66.1,170.4
1,190.6,80.6,23,22.2,2.066,0.26114,0.19027,0.19986,0.20718,0.32997,0.37997,0.60995,0.16173,0.13034,0.16951,0.04399,0.07029,113.6,103.8,112.4,49.6,46.6,28.9,62.7,19.8,27.6,85.5,115.9,72.2,190.6
1,176.5,58.6,43,18.8,1.695,0.2514,0.17235,0.16896,0.18767,0.32332,0.37231,0.59765,0.1465,0.11019,0.15355,0.03519,0.06734,97.7,83.3,96.7,45.4,42.4,23.6,58.4,18.3,21.0,79.6,107.9,67.2,176.5
1,172.8,70.4,25,23.6,1.838,0.24169,0.17055,0.18656,0.1852,0.30631,0.35272,0.56621,0.14497,0.12167,0.15153,0.0391,0.06501,97.6,92.9,96.4,44.0,41.3,27.5,55.8,17.6,23.6,76.1,103.2,64.3,172.8
1,176.9,91.0,52,29.09,2.115,0.26761,0.19706,0.21623,0.2136,0.33234,0.38269,0.61432,0.1675,0.14102,0.17476,0.04786,0.07238,108.9,103.9,107.3,47.1,44.4,31.2,58.4,18.6,27.8,79.7,108.0,67.3,176.9
1,165.4,84.4,44,30.85,1.969,0.25623,0.196,0.21317,0.21174,0.31847,0.36672,0.58869,0.1666,0.13902,0.17324,0.04719,0.06929,103.4,97.8,101.5,43.0,40.6,30.6,53.5,17.0,26.2,72.9,98.8,61.6,165.4
1,168.2,78.8,42,27.84,1.919,0.25842,0.19077,0.20533,0.20655,0.32373,0.37279,0.59842,0.16216,0.13391,0.169,0.04452,0.06973,101.0,94.5,99.4,43.5,41.0,28.9,54.5,17.3,24.8,74.4,100.8,62.8,168.2
1,184.5,90.9,35,26.69,2.158,0.25931,0.1843,0.20407,0.20023,0.32337,0.37237,0.59775,0.15665,0.13309,0.16382,0.04396,0.07005,108.1,104.1,106.8,48.4,45.7,30.3,60.4,19.2,27.1,82.4,111.6,69.5,184.5
1,170.6,77.1,18,26.49,1.911,0.26143,0.18837,0.19041,0.20419,0.32854,0.37832,0.6073,0.16012,0.12418,0.16706,0.04143,0.07048,102.3,89.9,100.8,45.2,42.5,27.2,56.8,18.0,23.7,77.4,105.0,65.4,170.6
1,167.6,64.7,65,23.03,1.736,0.25915,0.17845,0.17858,0.19371,0.32981,0.37978,0.60965,0.15168,0.11646,0.15849,0.03749,0.06962,95.1,82.7,93.8,44.0,41.2,24.8,55.9,17.6,21.0,76.3,103.4,64.4,167.6
1,179.5,79.1,56,24.54,1.986,0.26238,0.18922,0.1882,0.20558,0.33044,0.38051,0.61082,0.16084,0.12274,0.1682,0.04133,0.07069,107.8,93.2,106.5,47.6,44.8,27.2,59.9,19.0,24.8,81.7,110.8,69.0,179.5
1,184.4,109.3,20,32.15,2.366,0.26412,0.2109,0.1997,0.22872,0.32324,0.37221,0.5975,0.17927,0.13024,0.18714,0.04611,0.07171,120.8,99.4,119.1,48.1,45.6,29.8,58.9,18.9,27.8,80.3,108.9,67.8,184.4
1,180.9,71.1,21,21.73,1.89,0.26185,0.17005,0.19838,0.185,0.3328,0.38322,0.61517,0.14454,0.12938,0.15136,0.03985,0.07037,95.8,97.2,94.8,47.0,44.1,27.7,59.7,18.8,23.6,81.4,110.3,68.7,180.9
1,183.0,106.8,58,31.89,2.329,0.26325,0.19593,0.20437,0.21244,0.32275,0.37165,0.59659,0.16654,0.13328,0.17381,0.04575,0.07145,114.7,104.0,113.1,49.1,46.5,31.2,60.1,19.3,28.2,82.0,111.2,69.3,183.0
1,169.8,68.8,54,23.85,1.801,0.24822,0.17189,0.19578,0.18655,0.31475,0.36243,0.5818,0.1461,0.12768,0.15264,0.04007,0.06675,93.2,92.3,92.0,42.8,40.2,27.6,54.3,17.1,22.9,74.1,100.4,62.6,169.8
1,164.8,83.0,68,30.53,1.949,0.26676,0.20843,0.19413,0.22518,0.33198,0.38228,0.61367,0.17717,0.12661,0.18424,0.04431,0.07211,107.3,86.9,105.4,43.7,41.3,27.2,54.4,17.3,24.0,74.2,100.6,62.7,164.8
1,186.8,70.7,32,20.27,1.915,0.2617,0.1818,0.19546,0.198,0.33353,0.38407,0.61653,0.15453,0.12747,0.162,0.04122,0.07028,105.0,98.2,104.0,48.1,45.1,27.2,61.3,19.3,25.1,83.6,113.4,70.6,186.8
1,173.1,81.9,25,27.33,1.984,0.27049,0.19729,0.19686,0.21386,0.33856,0.38986,0.62583,0.1677,0.12839,0.17497,0.04337,0.073,105.6,91.7,104.1,46.1,43.4,27.6,57.7,18.3,24.4,78.7,106.7,66.4,173.1
1,173.6,67.5,55,22.41,1.805,0.25597,0.17984,0.17449,0.19543,0.32556,0.37489,0.6018,0.15286,0.1138,0.1599,0.03708,0.06878,99.6,84.0,98.4,45.1,42.3,24.6,57.4,18.1,21.6,78.3,106.1,66.1,173.6
1,185.5,69.6,67,20.24,1.894,0.25972,0.17955,0.19902,0.19553,0.33122,0.3814,0.61225,0.15262,0.1298,0.15998,0.04159,0.06973,103.1,99.4,102.1,47.5,44.5,27.7,60.5,19.0,25.1,82.5,111.9,69.7,185.5
1,179.7,83.5,36,25.86,2.041,0.26096,0.17888,0.19912,0.19425,0.32715,0.37672,0.60474,0.15205,0.12986,0.15893,0.04238,0.0704,103.7,100.4,102.4,48.2,45.4,29.5,60.4,19.2,25.9,82.3,111.6,69.5,179.7
1,178.9,93.2,64,29.12,2.152,0.25346,0.20243,0.20428,0.2195,0.31438,0.36201,0.58113,0.17206,0.13323,0.17959,0.04645,0.06857,114.1,100.2,112.5,45.5,43.0,29.9,56.4,18.0,27.6,76.9,104.3,65.0,178.9
1,191.7,81.1,43,22.05,2.078,0.26271,0.19179,0.19122,0.20887,0.33198,0.38228,0.61367,0.16302,0.12471,0.17089,0.04223,0.07071,114.7,99.4,113.5,50.0,47.0,27.6,63.2,20.0,26.6,86.2,116.8,72.8,191.7
1,170.7,58.2,56,19.99,1.661,0.24026,0.18326,0.17815,0.19935,0.30844,0.35517,0.57014,0.15577,0.11618,0.1631,0.03909,0.06439,101.4,85.7,100.3,42.3,39.6,25.0,54.3,17.0,22.8,74.1,100.4,62.6,170.7
1,182.5,82.2,27,24.69,2.041,0.26582,0.19391,0.20144,0.21075,0.33415,0.38478,0.61767,0.16482,0.13137,0.17243,0.04373,0.07166,107.8,97.3,106.5,47.0,44.2,28.1,59.1,18.7,25.6,80.6,109.3,68.1,182.5
1,175.9,76.5,55,24.7,1.933,0.26974,0.19195,0.19004,0.20842,0.3401,0.39163,0.62867,0.16316,0.12394,0.17053,0.04118,0.07265,104.0,89.6,102.7,46.5,43.7,26.4,58.7,18.5,23.5,80.0,108.4,67.6,175.9
1,177.5,85.6,31,27.17,2.055,0.25989,0.19091,0.19704,0.20712,0.32471,0.37391,0.60022,0.16228,0.1285,0.16947,0.04267,0.07017,105.4,94.6,104.0,45.7,43.1,28.1,57.1,18.1,24.8,77.8,105.5,65.7,177.5
1,187.0,100.9,66,28.86,2.289,0.25562,0.19052,0.21732,0.20693,0.31596,0.36384,0.58405,0.16194,0.14173,0.16931,0.04792,0.06922,113.5,112.6,112.1,48.5,45.8,33.0,59.9,19.1,30.1,81.7,110.8,69.0,187.0
1,179.3,79.8,58,24.81,1.993,0.27445,0.18129,0.21385,0.19694,0.34537,0.3977,0.63841,0.1541,0.13947,0.16113,0.04516,0.07396,102.2,104.9,101.0,49.3,46.3,30.6,62.0,19.6,26.8,84.5,114.6,71.4,179.3
1,179.5,106.6,36,33.06,2.305,0.26546,0.20283,0.2283,0.21964,0.32483,0.37405,0.60045,0.1724,0.14889,0.17971,0.05104,0.07208,113.1,110.7,111.3,47.1,44.6,33.7,57.6,18.5,30.0,78.6,106.5,66.4,179.5
1,183.5,87.2,47,25.88,2.109,0.26787,0.18212,0.19718,0.19788,0.33515,0.38593,0.61952,0.1548,0.1286,0.1619,0.04229,0.0723,106.8,100.6,105.5,50.0,47.1,29.2,62.6,19.9,26.1,85.3,115.7,72.0,183.5
1,172.8,70.9,22,23.76,1.845,0.25892,0.18659,0.18656,0.20261,0.32797,0.37767,0.60625,0.1586,0.12167,0.16577,0.04027,0.06965,101.5,88.3,100.2,44.9,42.1,26.1,56.8,17.9,23.1,77.5,105.0,65.4,172.8
1,169.2,56.3,48,19.65,1.626,0.2574,0.18139,0.17631,0.19732,0.331,0.38115,0.61184,0.15418,0.11498,0.16145,0.03704,0.06895,95.1,80.4,94.1,43.0,40.2,23.5,55.3,17.3,20.4,75.3,102.1,63.6,169.2
1,167.7,67.6,24,24.06,1.775,0.25722,0.18166,0.17957,0.19708,0.32626,0.37569,0.60308,0.15441,0.11711,0.16125,0.03845,0.06917,97.9,84.1,96.5,44.1,41.4,25.4,56.0,17.6,21.8,76.3,103.4,64.4,167.7
1,160.8,61.5,36,23.8,1.657,0.26738,0.19284,0.18396,0.20904,0.34051,0.3921,0.62943,0.16391,0.11997,0.17103,0.04028,0.07182,96.9,80.4,95.5,42.8,40.1,24.8,54.5,17.1,21.3,74.3,100.7,62.7,160.8
1,190.9,105.4,48,28.91,2.364,0.25458,0.19047,0.21733,0.20704,0.31395,0.36152,0.58033,0.1619,0.14174,0.16939,0.04842,0.06898,117.3,116.4,115.9,49.9,47.2,33.8,61.6,19.7,31.4,83.9,113.8,70.9,190.9
1,167.2,75.0,69,26.83,1.867,0.25607,0.18974,0.20647,0.20551,0.32201,0.3708,0.59523,0.16128,0.13465,0.16815,0.04509,0.06902,101.1,95.7,99.6,43.4,40.9,29.3,54.6,17.3,25.3,74.5,101.0,62.9,167.2
1,173.8,63.4,56,20.97,1.749,0.26061,0.19034,0.18759,0.20699,0.33305,0.38351,0.61564,0.16179,0.12234,0.16936,0.04154,0.06993,104.7,89.8,103.6,45.7,42.8,26.1,58.3,18.3,24.1,79.6,107.8,67.2,173.8
1,173.4,77.2,41,25.68,1.929,0.26581,0.19648,0.1881,0.21316,0.33446,0.38513,0.61824,0.16701,0.12267,0.17441,0.04171,0.07164,106.2,88.4,104.8,45.7,43.0,26.4,57.6,18.2,23.7,78.5,106.4,66.3,173.4
1,177.8,87.5,51,27.68,2.079,0.2676,0.19597,0.20459,0.21257,0.33373,0.38429,0.61689,0.16657,0.13343,0.17392,0.04579,0.07229,110.6,100.4,109.1,48.1,45.3,29.9,60.0,19.1,27.2,81.8,110.9,69.1,177.8
1,181.6,103.8,40,31.48,2.289,0.27186,0.19652,0.20763,0.21303,0.33403,0.38464,0.61744,0.16704,0.13541,0.1743,0.04592,0.07374,111.9,102.8,110.3,49.3,46.7,30.9,60.6,19.4,27.5,82.6,111.9,69.7,181.6
1,182.0,94.7,65,28.59,2.187,0.27279,0.19293,0.18332,0.20937,0.33841,0.38968,0.62554,0.16399,0.11955,0.1713,0.04058,0.0738,111.4,92.1,109.9,50.2,47.4,27.3,62.2,19.8,24.7,84.8,115.0,71.6,182.0
1,171.1,82.2,62,28.05,1.976,0.26284,0.18172,0.19964,0.19684,0.32854,0.37832,0.60731,0.15446,0.1302,0.16105,0.04203,0.07096,98.5,94.1,97.0,45.3,42.7,28.6,56.7,18.0,24.0,77.3,104.8,65.3,171.1
1,174.2,76.7,57,25.25,1.926,0.2681,0.1935,0.19032,0.20999,0.33768,0.38885,0.6242,0.16447,0.12412,0.17181,0.04144,0.07223,104.0,88.9,102.6,45.9,43.1,26.4,57.8,18.3,23.4,78.8,106.8,66.5,174.2
1,177.6,83.7,23,26.53,2.032,0.26068,0.18791,0.18731,0.20393,0.32639,0.37585,0.60333,0.15973,0.12216,0.16685,0.04095,0.07035,106.7,92.5,105.3,47.1,44.4,27.4,59.0,18.7,24.5,80.4,109.0,67.9,177.6
1,173.6,91.0,55,30.19,2.095,0.26847,0.19673,0.20462,0.21299,0.33281,0.38323,0.61519,0.16722,0.13344,0.17427,0.04487,0.07265,106.1,96.0,104.4,46.1,43.5,29.2,57.1,18.2,25.5,77.9,105.6,65.8,173.6
1,187.6,72.1,58,20.49,1.938,0.26361,0.1876,0.18142,0.20432,0.33559,0.38644,0.62034,0.15946,0.11832,0.16717,0.03966,0.07081,110.5,93.0,109.4,49.4,46.4,25.8,62.9,19.8,24.6,85.8,116.3,72.5,187.6
1,179.2,76.3,53,23.75,1.948,0.26025,0.17743,0.18904,0.19283,0.3287,0.37851,0.6076,0.15082,0.12329,0.15777,0.03957,0.07006,100.7,93.3,99.5,47.0,44.2,27.1,59.4,18.8,23.7,81.0,109.8,68.4,179.2
1,181.0,73.0,44,22.29,1.916,0.25945,0.18927,0.18394,0.20586,0.32908,0.37894,0.6083,0.16088,0.11996,0.16843,0.04086,0.06977,109.6,92.6,108.4,47.8,44.9,26.5,60.7,19.1,24.9,82.7,112.2,69.9,181.0
1,180.5,86.3,28,26.49,2.08,0.26427,0.1919,0.17956,0.20836,0.33045,0.38052,0.61084,0.16311,0.1171,0.17047,0.03992,0.07134,110.7,90.1,109.3,48.5,45.7,26.5,60.7,19.3,24.2,82.7,112.2,69.9,180.5
1,184.3,102.2,22,30.1,2.288,0.26704,0.19381,0.21686,0.21032,0.32914,0.37901,0.60841,0.16474,0.14143,0.17208,0.04812,0.07237,113.5,110.4,111.9,49.8,47.1,32.8,61.3,19.6,29.7,83.6,113.4,70.6,184.3
1,176.9,71.6,34,22.88,1.875,0.26226,0.18278,0.18067,0.19865,0.33256,0.38295,0.61473,0.15536,0.11783,0.16253,0.0385,0.07053,101.8,87.5,100.6,46.5,43.6,25.4,58.9,18.6,22.6,80.4,109.0,67.9,176.9
1,165.8,48.1,69,17.49,1.488,0.25161,0.17851,0.16906,0.19442,0.32626,0.37569,0.60308,0.15174,0.11026,0.15907,0.03534,0.06724,92.1,75.9,91.2,41.3,38.6,22.2,53.6,16.7,19.2,73.1,99.1,61.7,165.8
1,178.5,75.0,24,23.53,1.928,0.25696,0.19283,0.18695,0.20957,0.3249,0.37412,0.60057,0.16391,0.12193,0.17146,0.04154,0.06916,108.6,91.6,107.3,46.1,43.3,26.6,58.3,18.4,24.6,79.4,107.7,67.1,178.5
1,170.6,83.6,44,28.7,1.99,0.26801,0.19149,0.19873,0.20734,0.33439,0.38506,0.61812,0.16277,0.12961,0.16964,0.04325,0.07239,103.0,93.0,101.4,45.9,43.3,28.4,57.3,18.2,24.5,78.1,105.8,65.9,170.6
